0
J 1 Account 37046 G 1.1649203300476074
W 2 Credit 173930 B 1.1649203300476074
Y 1 Credit 2105 G 1.1649203300476074
H 0 Credit 142933 G 1.1649203300476074
A 1 Account 68923 F 1.165919542312622
B 2 Credit 122794 C 1.165919542312622
D 2 Account 1990807 B 1.165919542312622
R 1 Account 82330 G 1.165919542312622
T 2 Account 674123 A 1.165919542312622
W 0 Account 321678 F 1.165919542312622
Y 0 Credit 108731 F 1.165919542312622
A 0 Credit 50325 F 1.166914463043213
B 0 Account 808629 G 1.166914463043213
C 2 Account 1711417 D 1.166914463043213
X 0 Credit 40998 G 1.166914463043213
R 0 Credit 14323 M 1.166914463043213
T 0 Credit 334757 F 1.166914463043213
Q 0 Credit 170344 P 1.166914463043213
J 0 Account 3228179 G 1.166914463043213
W 1 Account 97430 F 1.166914463043213
A 1 Credit 31514 E 1.166914463043213
B 1 Account 92658 U 1.166914463043213
C 2 Credit 530166 A 1.166914463043213
X 2 Credit 141120 B 1.166914463043213
R 0 Account 108489 F 1.166914463043213
T 2 Account 129436 B 1.166914463043213
J 0 Account 4496537 U 1.166914463043213
W 2 Account 203794 B 1.166914463043213
H 2 Credit 138997 A 1.166914463043213
A 1 Account 7475 M 1.1679112911224365
B 0 Credit 76705 M 1.1679112911224365
C 1 Account 33146 M 1.1679112911224365
D 0 Account 6306735 M 1.1679112911224365
X 1 Account 39587 F 1.1679112911224365
T 2 Account 1480163 C 1.1679112911224365
Q 1 Credit 63113 G 1.1679112911224365
W 0 Account 218994 G 1.1679112911224365
H 1 Credit 47927 M 1.1679112911224365
A 2 Credit 29902 C 1.1689093112945557
B 0 Account 35733 M 1.1689093112945557
C 0 Account 628382 G 1.1689093112945557
X 0 Account 3809827 P 1.1689093112945557
R 0 Credit 11724 P 1.1689093112945557
T 0 Account 102251 U 1.1689093112945557
Q 1 Credit 14704 U 1.1689093112945557
J 0 Credit 385931 F 1.1689093112945557
W 2 Credit 66279 D 1.1689093112945557
H 2 Account 1223954 C 1.1689093112945557
C 1 Account 4442 E 1.169909954071045
D 1 Account 14228 M 1.169909954071045
Q 2 Credit 34850 A 1.169909954071045
W 2 Account 241712 B 1.169909954071045
Y 1 Account 17616 P 1.169909954071045
H 0 Credit 28188 E 1.169909954071045
D 2 Credit 3135232 B 1.1709063053131104
X 0 Account 4355478 F 1.1709063053131104
T 0 Credit 258805 G 1.1709063053131104
J 0 Credit 1433464 P 1.1709063053131104
W 2 Account 52293 D 1.1709063053131104
Y 0 Credit 97343 G 1.1709063053131104
H 2 Credit 46417 A 1.1709063053131104
A 2 Credit 48540 B 1.1719012260437012
B 2 Account 675848 A 1.1719012260437012
C 2 Account 912291 D 1.1719012260437012
D 0 Account 5390196 P 1.1719012260437012
X 1 Account 61468 E 1.1719012260437012
R 0 Credit 3293 F 1.1719012260437012
T 2 Credit 46674 D 1.1719012260437012
Q 1 Account 53309 F 1.1719012260437012
J 0 Credit 774609 P 1.1719012260437012
W 1 Account 67574 M 1.1719012260437012
Y 2 Account 2161597 C 1.1719012260437012
H 0 Account 138712 F 1.1719012260437012
B 1 Account 64059 U 1.1728980541229248
C 0 Account 491618 P 1.1728980541229248
X 2 Account 3207252 C 1.1728980541229248
R 2 Credit 4187 C 1.1728980541229248
T 1 Credit 23901 E 1.1728980541229248
J 2 Credit 1537825 A 1.1728980541229248
Y 2 Account 5568808 B 1.1728980541229248
A 1 Credit 91331 G 1.1738972663879395
C 0 Credit 164126 M 1.1738972663879395
D 1 Account 97464 F 1.1738972663879395
X 1 Credit 78124 E 1.1738972663879395
T 1 Account 26063 E 1.1738972663879395
Q 0 Credit 84661 E 1.1738972663879395
J 1 Credit 26968 E 1.1738972663879395
W 0 Account 60056 G 1.1738972663879395
B 2 Credit 77008 C 1.1748926639556885
D 2 Account 5314385 C 1.1748926639556885
X 1 Credit 64192 E 1.1748926639556885
T 2 Credit 108975 B 1.1748926639556885
Q 1 Account 5544 U 1.1748926639556885
J 0 Account 1424049 P 1.1748926639556885
Y 1 Account 30849 U 1.1748926639556885
H 0 Account 1623552 M 1.1748926639556885
A 2 Credit 36336 D 1.1758902072906494
B 0 Credit 3042 P 1.1758902072906494
T 0 Account 694986 P 1.1758902072906494
J 0 Account 606631 F 1.1758902072906494
W 2 Credit 122557 B 1.1758902072906494
Y 0 Account 6038204 G 1.1758902072906494
H 0 Credit 105645 U 1.1758902072906494
A 2 Credit 61577 D 1.1768879890441895
D 0 Credit 3684598 M 1.1768879890441895
R 1 Account 27647 G 1.1768879890441895
T 2 Account 1302857 D 1.1768879890441895
Q 1 Credit 69321 F 1.1768879890441895
A 2 Account 344846 C 1.177884817123413
B 2 Credit 43900 A 1.177884817123413
C 0 Credit 385214 M 1.177884817123413
D 1 Credit 22802 F 1.177884817123413
R 2 Credit 2954 D 1.177884817123413
T 1 Account 19592 F 1.177884817123413
J 2 Credit 1856772 D 1.177884817123413
W 1 Account 83032 G 1.177884817123413
A 0 Account 784293 U 1.178884506225586
R 1 Credit 72877 M 1.178884506225586
T 0 Credit 220039 E 1.178884506225586
Q 1 Account 38039 U 1.178884506225586
J 1 Account 73298 F 1.178884506225586
Y 0 Account 536957 U 1.178884506225586
H 0 Credit 152277 G 1.178884506225586
A 1 Credit 85253 F 1.1798796653747559
B 1 Account 58180 P 1.1798796653747559
X 0 Credit 193263 E 1.1798796653747559
R 0 Account 136469 F 1.1798796653747559
T 0 Account 74173 M 1.1798796653747559
Q 1 Account 82844 F 1.1798796653747559
W 2 Account 78976 C 1.1798796653747559
A 0 Account 259034 G 1.1808810234069824
D 2 Credit 2413903 A 1.1808810234069824
X 2 Credit 208311 A 1.1808810234069824
R 1 Credit 30865 G 1.1808810234069824
T 2 Account 1127111 D 1.1808810234069824
Q 2 Credit 46390 B 1.1808810234069824
J 0 Credit 1885608 U 1.1808810234069824
W 1 Account 48732 G 1.1808810234069824
Y 0 Credit 53827 M 1.1808810234069824
H 1 Account 39774 U 1.1808810234069824
A 1 Credit 93466 F 1.1818759441375732
B 2 Account 573896 C 1.1818759441375732
R 2 Credit 8877 C 1.1818759441375732
T 2 Account 982111 B 1.1818759441375732
J 0 Account 4031606 P 1.1818759441375732
W 1 Credit 29025 P 1.1818759441375732
Y 0 Account 4997736 E 1.1818759441375732
H 0 Credit 64623 G 1.1818759441375732
B 0 Credit 140050 M 1.1828715801239014
C 1 Credit 25745 G 1.1828715801239014
D 1 Account 58398 P 1.1828715801239014
R 0 Account 51748 M 1.1828715801239014
Q 1 Account 53751 M 1.1828715801239014
J 2 Account 3055661 B 1.1828715801239014
H 2 Credit 150890 D 1.1828715801239014
B 2 Account 353251 A 1.1838688850402832
C 2 Credit 592259 B 1.1838688850402832
X 2 Account 1629750 B 1.1838688850402832
R 1 Account 17255 U 1.1838688850402832
T 1 Account 86576 F 1.1838688850402832
J 0 Account 3366319 U 1.1838688850402832
W 2 Account 330184 C 1.1838688850402832
A 1 Account 96129 P 1.1848666667938232
C 2 Account 1595849 B 1.1848666667938232
D 2 Credit 1382258 A 1.1848666667938232
X 2 Credit 93067 A 1.1848666667938232
R 1 Account 79144 E 1.1848666667938232
T 1 Account 26328 U 1.1848666667938232
J 2 Account 1929938 C 1.1848666667938232
Y 0 Credit 141428 U 1.1848666667938232
H 0 Account 1180799 F 1.1848666667938232
B 0 Account 644235 G 1.1848666667938232
C 2 Account 948563 B 1.1848666667938232
J 2 Account 3105450 C 1.1848666667938232
W 2 Account 134704 D 1.1848666667938232
H 0 Account 232844 F 1.1848666667938232
A 2 Account 994586 B 1.1858634948730469
B 1 Account 74275 F 1.1858634948730469
C 2 Credit 592040 B 1.1858634948730469
R 1 Credit 95901 P 1.1858634948730469
Q 0 Account 2640829 F 1.1858634948730469
J 2 Credit 243051 D 1.1858634948730469
H 2 Account 1050791 D 1.1858634948730469
A 1 Credit 67115 F 1.1878581047058105
B 2 Account 323716 C 1.1878581047058105
C 2 Credit 591116 B 1.1878581047058105
D 0 Credit 926889 G 1.1878581047058105
R 1 Credit 92111 K 1.1878581047058105
T 2 Credit 157601 A 1.1878581047058105
Q 1 Credit 16004 M 1.1878581047058105
J 0 Account 534265 E 1.1878581047058105
W 2 Account 141734 A 1.1878581047058105
Y 0 Credit 103140 U 1.1878581047058105
H 1 Account 43427 G 1.1878581047058105
B 1 Account 55086 K 1.1888556480407715
C 1 Credit 40608 K 1.1888556480407715
D 2 Credit 1422781 B 1.1888556480407715
R 0 Account 100935 F 1.1888556480407715
J 2 Account 87407 A 1.1888556480407715
Y 2 Account 5536805 A 1.1888556480407715
C 1 Credit 57066 M 1.1898586750030518
D 1 Account 11796 P 1.1898586750030518
T 2 Account 1101657 A 1.1898586750030518
Q 1 Account 95481 P 1.1898586750030518
J 0 Credit 421929 F 1.1898586750030518
Y 1 Credit 23965 U 1.1898586750030518
H 1 Account 59192 M 1.1898586750030518
A 1 Credit 57847 M 1.1908502578735352
B 0 Credit 77818 E 1.1908502578735352
C 1 Account 61048 M 1.1908502578735352
T 0 Account 1479555 U 1.1908502578735352
Q 0 Credit 113406 K 1.1908502578735352
J 1 Account 58268 P 1.1908502578735352
W 0 Account 92562 U 1.1908502578735352
H 2 Credit 101595 C 1.1908502578735352
A 1 Account 60385 F 1.1908502578735352
C 1 Account 58343 U 1.1908502578735352
D 2 Account 5729285 A 1.1908502578735352
R 1 Account 25294 G 1.1908502578735352
T 0 Account 1779706 G 1.1908502578735352
Q 1 Credit 19087 U 1.1908502578735352
J 0 Account 2770118 U 1.1908502578735352
H 0 Account 325983 M 1.1908502578735352
A 0 Credit 40773 G 1.1918480396270752
C 1 Account 54387 P 1.1918480396270752
D 0 Credit 2987270 M 1.1918480396270752
X 2 Credit 61234 C 1.1918480396270752
R 0 Account 19009 U 1.1918480396270752
T 1 Account 93502 G 1.1918480396270752
Q 2 Credit 136484 D 1.1918480396270752
J 2 Account 2272363 C 1.1918480396270752
Y 2 Account 2936042 B 1.1918480396270752
H 2 Credit 106590 B 1.1918480396270752
A 0 Credit 57416 M 1.192845344543457
B 2 Account 319055 D 1.192845344543457
C 0 Credit 382046 U 1.192845344543457
D 0 Account 1190528 M 1.192845344543457
R 1 Credit 78702 G 1.192845344543457
T 2 Account 1044611 B 1.192845344543457
Q 0 Account 553961 U 1.192845344543457
W 2 Account 359551 A 1.192845344543457
Y 2 Credit 29410 D 1.192845344543457
A 1 Credit 42277 M 1.193810224533081
D 2 Credit 628377 A 1.193810224533081
X 1 Credit 28458 F 1.193810224533081
R 1 Credit 14714 F 1.193810224533081
T 0 Credit 160995 U 1.193810224533081
Q 0 Credit 152097 E 1.193810224533081
J 2 Account 3809768 A 1.193810224533081
W 1 Account 33413 K 1.193810224533081
Y 1 Credit 21713 G 1.193810224533081
H 0 Credit 27733 P 1.193810224533081
A 0 Credit 14964 U 1.1948392391204834
B 1 Credit 7981 U 1.1948392391204834
C 0 Account 1003118 F 1.1948392391204834
D 0 Credit 2577518 F 1.1948392391204834
X 2 Account 4716275 D 1.1948392391204834
R 1 Credit 4478 M 1.1948392391204834
T 0 Account 331523 M 1.1948392391204834
Q 1 Account 88147 E 1.1948392391204834
W 0 Account 89099 K 1.1948392391204834
H 2 Account 1251459 D 1.1948392391204834
A 1 Account 52720 K 1.1958370208740234
D 2 Account 973878 B 1.1958370208740234
X 0 Account 4152912 K 1.1958370208740234
R 0 Account 39827 P 1.1958370208740234
T 2 Account 414742 B 1.1958370208740234
Q 2 Credit 109467 B 1.1958370208740234
W 1 Credit 67924 M 1.1958370208740234
H 1 Account 88807 F 1.1958370208740234
A 0 Credit 66114 M 1.1968345642089844
B 2 Account 667026 A 1.1968345642089844
C 1 Credit 76794 G 1.1968345642089844
R 0 Account 118891 M 1.1968345642089844
T 1 Credit 98457 E 1.1968345642089844
Q 1 Credit 37219 G 1.1968345642089844
J 1 Credit 65768 P 1.1968345642089844
Y 2 Account 3522973 B 1.1968345642089844
H 1 Account 15246 P 1.1968345642089844
B 2 Account 55403 C 1.1978328227996826
C 0 Account 1061023 G 1.1978328227996826
X 2 Account 464030 C 1.1978328227996826
T 1 Credit 6750 M 1.1978328227996826
W 0 Account 370087 G 1.1978328227996826
A 0 Account 862743 E 1.1988310813903809
B 1 Credit 90559 K 1.1988310813903809
C 1 Account 7080 U 1.1988310813903809
D 2 Account 3841409 B 1.1988310813903809
X 2 Account 4677110 A 1.1988310813903809
R 0 Account 121272 U 1.1988310813903809
T 0 Credit 283798 M 1.1988310813903809
Q 0 Account 3094221 G 1.1988310813903809
J 1 Account 81981 U 1.1988310813903809
H 0 Account 1401608 M 1.1988310813903809
B 1 Credit 45843 K 1.1998257637023926
C 0 Account 1678873 P 1.1998257637023926
D 2 Credit 3502852 B 1.1998257637023926
X 0 Account 1856347 E 1.1998257637023926
R 2 Credit 4696 B 1.1998257637023926
Q 2 Credit 134971 C 1.1998257637023926
J 2 Account 2101129 C 1.1998257637023926
H 2 Account 1498717 C 1.1998257637023926
A 1 Credit 87467 U 1.2008240222930908
C 2 Account 660277 A 1.2008240222930908
D 1 Credit 6414 P 1.2008240222930908
R 2 Credit 14546 D 1.2008240222930908
T 1 Account 90727 E 1.2008240222930908
Q 0 Account 3755842 U 1.2008240222930908
J 2 Account 538507 C 1.2008240222930908
W 2 Credit 70477 D 1.2008240222930908
Y 2 Account 1334030 B 1.2008240222930908
B 0 Credit 59729 G 1.2018206119537354
C 1 Account 95338 G 1.2018206119537354
D 0 Account 3235592 P 1.2018206119537354
T 1 Account 87408 K 1.2018206119537354
J 1 Credit 92276 M 1.2018206119537354
W 2 Credit 102205 A 1.2018206119537354
Y 1 Account 82074 E 1.2018206119537354
H 0 Account 1032770 E 1.2018206119537354
A 2 Credit 8595 D 1.2028021812438965
B 1 Account 82984 F 1.2028021812438965
D 1 Account 115 E 1.2028021812438965
R 2 Credit 11810 A 1.2028021812438965
T 1 Credit 19723 U 1.2028021812438965
Q 0 Account 2945434 U 1.2028021812438965
W 0 Account 359017 G 1.2028021812438965
Y 0 Account 2940430 U 1.2028021812438965
A 0 Account 1236095 P 1.2047815322875977
B 1 Account 49673 U 1.2047815322875977
C 1 Account 35214 K 1.2047815322875977
D 2 Account 3287505 B 1.2047815322875977
X 0 Account 2324967 F 1.2047815322875977
T 0 Account 1053637 G 1.2047815322875977
J 1 Credit 21493 E 1.2047815322875977
W 0 Account 372863 P 1.2047815322875977
H 1 Credit 35248 U 1.2047815322875977
A 1 Credit 83620 E 1.2047815322875977
B 1 Account 92146 F 1.2047815322875977
C 0 Credit 542435 M 1.2047815322875977
D 2 Credit 3010455 B 1.2047815322875977
X 0 Credit 141653 M 1.2047815322875977
R 2 Credit 1281 C 1.2047815322875977
T 2 Credit 170923 A 1.2047815322875977
Q 2 Credit 86375 A 1.2047815322875977
J 1 Credit 96388 F 1.2047815322875977
H 1 Account 86419 F 1.2047815322875977
A 1 Credit 69986 P 1.2058048248291016
B 1 Credit 70856 U 1.2058048248291016
C 2 Credit 593796 A 1.2058048248291016
D 1 Account 2920 M 1.2058048248291016
X 2 Account 667566 A 1.2058048248291016
R 2 Account 6277 D 1.2058048248291016
T 2 Account 855166 A 1.2058048248291016
Q 1 Credit 49023 U 1.2058048248291016
W 2 Account 178151 C 1.2058048248291016
Y 1 Account 88095 E 1.2058048248291016
A 0 Credit 33744 E 1.207773208618164
X 0 Credit 186267 G 1.207773208618164
T 0 Credit 141701 G 1.207773208618164
W 2 Credit 156621 B 1.207773208618164
Y 0 Account 5177129 P 1.207773208618164
H 1 Account 7055 U 1.207773208618164
A 0 Account 185560 P 1.2087693214416504
B 1 Account 1037 F 1.2087693214416504
C 2 Credit 41987 B 1.2087693214416504
D 1 Account 43901 P 1.2087693214416504
X 1 Account 52740 G 1.2087693214416504
R 2 Credit 7952 A 1.2087693214416504
T 2 Account 355115 B 1.2087693214416504
Q 2 Account 567250 B 1.2087693214416504
J 1 Credit 17872 E 1.2087693214416504
W 2 Account 403311 D 1.2087693214416504
Y 2 Credit 142490 B 1.2087693214416504
A 0 Account 421397 K 1.209794044494629
D 0 Credit 1531064 U 1.209794044494629
R 0 Credit 10927 F 1.209794044494629
Q 0 Credit 80911 P 1.209794044494629
J 2 Account 453290 D 1.209794044494629
W 0 Account 264798 G 1.209794044494629
Y 0 Credit 181949 U 1.209794044494629
H 2 Credit 128103 A 1.209794044494629
A 1 Credit 41970 F 1.2107651233673096
X 1 Credit 89123 F 1.2107651233673096
T 0 Account 277938 F 1.2107651233673096
J 2 Credit 911211 B 1.2107651233673096
W 2 Credit 177934 C 1.2107651233673096
Y 1 Account 35034 E 1.2107651233673096
H 2 Credit 91395 D 1.2107651233673096
A 0 Credit 49270 E 1.2117621898651123
B 1 Account 13483 G 1.2117621898651123
D 0 Account 3893351 K 1.2117621898651123
X 1 Credit 73335 K 1.2117621898651123
T 2 Credit 280516 D 1.2117621898651123
W 2 Account 204974 C 1.2117621898651123
Y 2 Account 4625355 C 1.2117621898651123
H 2 Credit 103607 C 1.2117621898651123
B 2 Account 145537 C 1.2137832641601562
C 2 Credit 37717 A 1.2137832641601562
D 0 Credit 3493387 M 1.2137832641601562
R 1 Credit 65042 K 1.2137832641601562
Q 1 Credit 54055 F 1.2137832641601562
J 0 Credit 1725561 U 1.2137832641601562
W 0 Credit 121734 F 1.2137832641601562
Y 0 Credit 56374 P 1.2137832641601562
H 0 Account 432116 K 1.2137832641601562
A 1 Credit 1555 F 1.2147555351257324
B 2 Credit 161730 C 1.2147555351257324
C 1 Account 66816 U 1.2147555351257324
D 1 Credit 19215 K 1.2147555351257324
R 1 Credit 7563 M 1.2147555351257324
T 0 Credit 309774 K 1.2147555351257324
J 0 Credit 342823 G 1.2147555351257324
W 1 Credit 13439 G 1.2147555351257324
H 1 Account 20396 P 1.2147555351257324
A 2 Credit 406 C 1.2167503833770752
B 1 Account 27342 U 1.2167503833770752
C 1 Credit 60262 E 1.2167503833770752
D 1 Credit 93234 G 1.2167503833770752
X 0 Credit 1130 E 1.2167503833770752
R 0 Account 20877 K 1.2167503833770752
T 2 Credit 266091 C 1.2167503833770752
Q 1 Credit 41919 U 1.2167503833770752
W 2 Credit 130713 B 1.2167503833770752
Y 0 Credit 22389 F 1.2167503833770752
A 0 Account 309750 K 1.2187438011169434
C 0 Credit 587761 P 1.2187438011169434
T 1 Account 2957 K 1.2187438011169434
J 1 Credit 35129 U 1.2187438011169434
Y 2 Credit 172361 D 1.2187438011169434
H 0 Account 1362599 K 1.2187438011169434
A 0 Account 1034302 K 1.219775676727295
C 2 Credit 354157 B 1.219775676727295
R 1 Account 5858 E 1.219775676727295
Q 2 Account 363303 D 1.219775676727295
J 2 Account 1916561 B 1.219775676727295
Y 1 Account 21834 G 1.219775676727295
B 2 Account 744596 D 1.220771312713623
C 1 Credit 88786 M 1.220771312713623
X 2 Account 106050 B 1.220771312713623
R 0 Account 145839 P 1.220771312713623
T 0 Credit 318820 F 1.220771312713623
J 0 Account 853553 U 1.220771312713623
W 0 Credit 81913 F 1.220771312713623
Y 1 Credit 36198 P 1.220771312713623
H 0 Account 645518 F 1.220771312713623
A 1 Credit 64323 K 1.2217495441436768
B 0 Credit 156680 K 1.2217495441436768
X 0 Credit 28000 E 1.2217495441436768
R 0 Account 45864 E 1.2217495441436768
T 2 Account 791326 B 1.2217495441436768
Q 2 Account 4848046 A 1.2217495441436768
J 2 Credit 775765 D 1.2217495441436768
W 1 Credit 19845 U 1.2217495441436768
Y 1 Account 3076 E 1.2217495441436768
H 0 Account 818730 U 1.2217495441436768
A 2 Credit 30430 C 1.2227680683135986
C 2 Credit 450785 D 1.2227680683135986
D 2 Account 5455214 C 1.2227680683135986
X 2 Account 5240612 D 1.2227680683135986
Q 2 Account 1044668 B 1.2227680683135986
J 0 Credit 383143 P 1.2227680683135986
W 0 Account 138671 K 1.2227680683135986
Y 1 Account 41729 M 1.2227680683135986
H 2 Credit 88077 B 1.2227680683135986
A 2 Account 54233 D 1.2237648963928223
B 2 Account 518377 C 1.2237648963928223
C 0 Credit 575316 G 1.2237648963928223
D 0 Credit 1424567 F 1.2237648963928223
T 1 Account 54935 E 1.2237648963928223
Q 1 Credit 79869 F 1.2237648963928223
J 0 Account 2044179 F 1.2237648963928223
Y 0 Credit 161551 K 1.2237648963928223
A 0 Account 1016526 U 1.2247614860534668
B 1 Credit 56035 P 1.2247614860534668
X 0 Credit 160889 F 1.2247614860534668
R 2 Credit 9583 D 1.2247614860534668
Q 0 Credit 37248 U 1.2247614860534668
J 2 Credit 2023495 B 1.2247614860534668
H 2 Account 488474 D 1.2247614860534668
A 1 Account 2663 K 1.2257518768310547
C 1 Credit 92005 U 1.2257518768310547
D 0 Account 3032093 P 1.2257518768310547
X 1 Account 79742 F 1.2257518768310547
R 2 Credit 15353 B 1.2257518768310547
T 1 Account 87000 G 1.2257518768310547
W 1 Account 46405 G 1.2257518768310547
Y 2 Credit 173101 A 1.2257518768310547
H 0 Credit 33515 K 1.2257518768310547
B 0 Account 436945 E 1.2267212867736816
D 2 Account 327529 B 1.2267212867736816
X 0 Credit 133842 K 1.2267212867736816
R 1 Credit 24078 M 1.2267212867736816
T 0 Credit 134676 G 1.2267212867736816
Q 1 Credit 28999 G 1.2267212867736816
W 1 Account 64751 P 1.2267212867736816
Y 2 Credit 143014 C 1.2267212867736816
H 0 Account 1093012 U 1.2267212867736816
B 2 Account 557948 A 1.2277195453643799
C 0 Credit 193165 G 1.2277195453643799
D 1 Credit 54142 K 1.2277195453643799
X 0 Account 2859738 E 1.2277195453643799
R 1 Credit 93497 M 1.2277195453643799
Q 1 Account 8577 U 1.2277195453643799
W 0 Account 56632 E 1.2277195453643799
Y 0 Account 3992416 U 1.2277195453643799
H 2 Account 259374 A 1.2277195453643799
A 1 Account 21069 M 1.229715347290039
B 0 Credit 13256 G 1.229715347290039
C 1 Account 36917 M 1.229715347290039
D 2 Account 3582313 C 1.229715347290039
X 2 Credit 20735 B 1.229715347290039
W 0 Credit 132558 F 1.229715347290039
Y 1 Account 37628 G 1.229715347290039
H 2 Credit 51282 D 1.229715347290039
A 0 Account 674678 P 1.2307469844818115
C 1 Account 36227 F 1.2307469844818115
D 2 Account 4614690 B 1.2307469844818115
X 2 Credit 112323 C 1.2307469844818115
R 1 Account 29367 U 1.2307469844818115
J 0 Credit 207772 P 1.2307469844818115
Y 0 Account 4188598 E 1.2307469844818115
H 1 Account 86597 G 1.2307469844818115
A 1 Credit 89923 G 1.2317447662353516
B 1 Account 57728 K 1.2317447662353516
C 1 Credit 91003 E 1.2317447662353516
X 0 Credit 179366 F 1.2317447662353516
R 2 Credit 8329 B 1.2317447662353516
T 2 Account 996900 B 1.2317447662353516
Q 1 Account 32310 G 1.2317447662353516
J 1 Account 82458 G 1.2317447662353516
W 2 Credit 186035 D 1.2317447662353516
Y 2 Account 6061799 A 1.2317447662353516
H 0 Credit 109195 F 1.2317447662353516
A 2 Credit 16019 D 1.2327401638031006
B 0 Account 765858 G 1.2327401638031006
C 0 Credit 398622 E 1.2327401638031006
D 2 Credit 1318261 A 1.2327401638031006
X 2 Credit 68427 B 1.2327401638031006
R 1 Account 441 F 1.2327401638031006
T 2 Credit 244206 A 1.2327401638031006
Q 2 Account 4855326 A 1.2327401638031006
W 1 Account 64182 P 1.2327401638031006
Y 0 Credit 3289 U 1.2327401638031006
H 1 Credit 59283 K 1.2327401638031006
A 2 Credit 57995 C 1.2327401638031006
C 1 Credit 5072 F 1.2327401638031006
D 1 Credit 80820 P 1.2327401638031006
X 1 Account 23649 M 1.2327401638031006
R 0 Account 138754 K 1.2327401638031006
T 0 Account 277084 P 1.2327401638031006
Q 0 Credit 156339 M 1.2327401638031006
J 0 Account 1097610 U 1.2327401638031006
W 2 Credit 32585 D 1.2327401638031006
Y 1 Credit 3552 G 1.2327401638031006
A 2 Credit 8144 C 1.2347359657287598
C 2 Account 1183834 B 1.2347359657287598
X 0 Credit 202189 K 1.2347359657287598
R 1 Credit 19970 E 1.2347359657287598
Q 1 Account 96812 K 1.2347359657287598
J 0 Account 2195866 G 1.2347359657287598
W 2 Account 19387 D 1.2347359657287598
Y 0 Credit 58341 U 1.2347359657287598
I 0 Credit 52889 M 1.2347359657287598
A 1 Account 4717 E 1.2357337474822998
B 2 Account 120889 C 1.2357337474822998
D 2 Account 548963 B 1.2357337474822998
X 0 Account 5367183 G 1.2357337474822998
T 0 Account 1407217 U 1.2357337474822998
Q 0 Account 1452020 M 1.2357337474822998
W 2 Account 805 A 1.2357337474822998
Y 1 Account 46885 G 1.2357337474822998
H 0 Credit 69478 E 1.2357337474822998
I 0 Account 7395000 K 1.2357337474822998
B 0 Credit 6653 E 1.2367284297943115
C 0 Account 1252898 F 1.2367284297943115
D 1 Account 70263 F 1.2367284297943115
X 1 Credit 69718 P 1.2367284297943115
R 1 Account 31481 P 1.2367284297943115
T 0 Credit 98549 U 1.2367284297943115
Q 0 Credit 137527 K 1.2367284297943115
J 0 Account 539622 P 1.2367284297943115
W 2 Account 118179 B 1.2367284297943115
I 2 Account 5164533 A 1.2367284297943115
A 1 Credit 49273 P 1.2377266883850098
B 2 Account 625988 A 1.2377266883850098
X 1 Account 17528 M 1.2377266883850098
R 0 Credit 1288 G 1.2377266883850098
T 1 Credit 26084 E 1.2377266883850098
J 0 Account 4158743 P 1.2377266883850098
W 0 Credit 137516 P 1.2377266883850098
H 1 Credit 73890 P 1.2377266883850098
I 0 Credit 165291 P 1.2377266883850098
A 1 Account 42144 U 1.238722562789917
B 1 Account 88345 K 1.238722562789917
C 2 Credit 303791 A 1.238722562789917
D 2 Credit 1246529 A 1.238722562789917
X 1 Account 6678 E 1.238722562789917
R 2 Account 12921 A 1.238722562789917
T 2 Credit 301692 B 1.238722562789917
J 1 Credit 1122 G 1.238722562789917
W 2 Credit 151336 D 1.238722562789917
H 2 Account 787174 B 1.238722562789917
I 1 Credit 35244 M 1.238722562789917
A 2 Account 462662 B 1.239720344543457
X 1 Account 92975 P 1.239720344543457
Q 2 Credit 149261 B 1.239720344543457
W 2 Account 375005 D 1.239720344543457
H 0 Account 428995 P 1.239720344543457
I 0 Account 1795726 K 1.239720344543457
A 0 Account 1203401 E 1.2407233715057373
B 0 Account 133337 P 1.2407233715057373
C 1 Account 26910 E 1.2407233715057373
D 1 Account 4928 E 1.2407233715057373
R 1 Credit 71632 F 1.2407233715057373
Q 1 Credit 75089 F 1.2407233715057373
J 0 Credit 565323 M 1.2407233715057373
Y 1 Account 63138 M 1.2407233715057373
I 2 Account 2181558 B 1.2407233715057373
B 1 Credit 27239 G 1.2417168617248535
C 0 Credit 138889 E 1.2417168617248535
R 0 Account 33647 M 1.2417168617248535
T 2 Credit 197381 D 1.2417168617248535
Q 1 Credit 25954 P 1.2417168617248535
J 1 Account 21822 M 1.2417168617248535
W 1 Credit 84268 E 1.2417168617248535
Y 0 Account 4039818 K 1.2417168617248535
H 0 Account 1265617 P 1.2417168617248535
I 2 Credit 229452 C 1.2417168617248535
A 1 Credit 9124 E 1.2427148818969727
B 0 Account 681786 F 1.2427148818969727
C 1 Credit 10367 M 1.2427148818969727
D 1 Credit 8625 F 1.2427148818969727
X 0 Account 4645038 P 1.2427148818969727
R 1 Account 240 G 1.2427148818969727
T 2 Account 172819 C 1.2427148818969727
Q 1 Credit 78620 G 1.2427148818969727
J 2 Credit 347882 C 1.2427148818969727
H 2 Account 1403195 D 1.2427148818969727
I 2 Credit 280564 A 1.2427148818969727
B 1 Credit 29947 E 1.2437188625335693
C 1 Account 97122 U 1.2437188625335693
D 0 Account 3903994 E 1.2437188625335693
X 0 Credit 95757 E 1.2437188625335693
R 2 Credit 4318 D 1.2437188625335693
T 0 Account 1613346 P 1.2437188625335693
Q 1 Account 56529 G 1.2437188625335693
J 1 Credit 56941 K 1.2437188625335693
