0
Credit Deposit approved from J in the amount of: 114611
Account Withdrawl approved from W in the amount of: 49303
Account Transfer Between Z and A was Denied
Credit Deposit approved from B in the amount of: 93593
Account Deposit approved from R in the amount of: 19264
Credit Deposit approved from W in the amount of: 9197
Account Withdrawl approved from Y in the amount of: 23957
Credit Transfer Between I and C was Approved: 92731
Credit Withdrawl approved from Z in the amount of: 1990
Account Deposit approved from B in the amount of: 256230
Account Withdrawl approved from C in the amount of: 6717
Credit Withdrawl approved from T in the amount of: 6475
Account Deposit approved from W in the amount of: 23589
Credit Deposit approved from I in the amount of: 96726
Credit Deposit approved from Z in the amount of: 378083
Credit Deposit approved from B in the amount of: 102743
Credit Deposit approved from R in the amount of: 1652
Credit Transfer Between B and D was Approved: 138018
Account Deposit approved from R in the amount of: 32114
Account Withdrawl approved from T in the amount of: 31306
Account Withdrawl approved from W in the amount of: 41649
Account Transfer Between Z and B was Denied
Credit Withdrawl approved from R in the amount of: 42330
Credit Transfer Between W and B was Approved: 66236
Account Withdrawl approved from Y in the amount of: 27737
Account Withdrawl approved from H in the amount of: 41319
Account Withdrawl approved from I in the amount of: 30401
Credit Withdrawl approved from A in the amount of: 19183
Account Withdrawl approved from R in the amount of: 78180
Credit Transfer Between T and B was Approved: 188068
Account Withdrawl approved from J in the amount of: 12057
Credit Transfer Between Y and C was Approved: 130548
Credit Withdrawl approved from I in the amount of: 21804
Account Withdrawl approved from B in the amount of: 89831
Credit Withdrawl approved from R in the amount of: 69821
Credit Deposit approved from T in the amount of: 129335
Credit Withdrawl approved from Z in the amount of: 14753
Account Deposit approved from A in the amount of: 158687
Credit Withdrawl approved from B in the amount of: 54605
Credit Withdrawl approved from I in the amount of: 99992
Credit Deposit approved from W in the amount of: 33712
Account Transfer Between Z and D was Denied
Credit Withdrawl approved from A in the amount of: 94293
Credit Withdrawl approved from Q in the amount of: 25631
Account Withdrawl approved from J in the amount of: 43727
Credit Deposit approved from W in the amount of: 65667
Account Withdrawl approved from H in the amount of: 29602
Credit Transfer Between I and A was Approved: 87253
Credit Transfer Between Z and A was Approved: 123796
Account Withdrawl approved from A in the amount of: 40821
Credit Withdrawl approved from R in the amount of: 89949
Credit Transfer Between T and B was Approved: 40889
Credit Withdrawl approved from Y in the amount of: 52195
Credit Withdrawl approved from A in the amount of: 27608
Credit Transfer Between B and C was Approved: 18373
Account Withdrawl approved from D in the amount of: 61004
Credit Deposit approved from R in the amount of: 7983
Credit Withdrawl approved from Q in the amount of: 29007
Credit Withdrawl approved from J in the amount of: 44437
Account Deposit approved from W in the amount of: 13356
Account Withdrawl approved from H in the amount of: 62047
Account Deposit Denied from Z due to lack of funds
Credit Withdrawl approved from A in the amount of: 72117
Account Withdrawl approved from C in the amount of: 20434
Account Withdrawl approved from X in the amount of: 84499
Credit Deposit approved from R in the amount of: 1998
Account Withdrawl approved from Q in the amount of: 59965
Account Withdrawl approved from J in the amount of: 57498
Account Withdrawl approved from H in the amount of: 58070
Credit Withdrawl approved from I in the amount of: 70504
Credit Deposit approved from B in the amount of: 114864
Credit Withdrawl approved from R in the amount of: 800
Account Withdrawl approved from T in the amount of: 50443
Account Deposit approved from Q in the amount of: 168678
Credit Transfer Between A and B was Approved: 64321
Account Withdrawl approved from B in the amount of: 46054
Credit Withdrawl approved from C in the amount of: 28288
Account Withdrawl approved from D in the amount of: 82842
Account Withdrawl approved from X in the amount of: 56141
Credit Withdrawl approved from J in the amount of: 8962
Account Withdrawl approved from W in the amount of: 20886
Credit Withdrawl approved from Y in the amount of: 77189
Credit Withdrawl approved from A in the amount of: 70643
Account Withdrawl approved from B in the amount of: 57650
Account Withdrawl approved from C in the amount of: 68348
Credit Withdrawl approved from D in the amount of: 33649
Credit Withdrawl approved from X in the amount of: 2260
Credit Withdrawl approved from R in the amount of: 61377
Account Withdrawl approved from T in the amount of: 78604
Credit Withdrawl approved from Q in the amount of: 13552
Credit Withdrawl approved from Y in the amount of: 92178
Credit Deposit approved from H in the amount of: 1647
Account Deposit approved from A in the amount of: 80574
Credit Transfer Between B and D was Approved: 99348
Account Withdrawl approved from R in the amount of: 3850
Account Deposit approved from J in the amount of: 279391
Credit Deposit approved from Y in the amount of: 76050
Credit Withdrawl approved from Z in the amount of: 19271
Credit Deposit approved from B in the amount of: 63979
Credit Withdrawl approved from C in the amount of: 74469
Credit Withdrawl approved from R in the amount of: 64748
Credit Deposit approved from Y in the amount of: 43224
Account Withdrawl approved from H in the amount of: 39122
Credit Deposit approved from I in the amount of: 286326
Credit Withdrawl approved from R in the amount of: 27160
Account Withdrawl approved from T in the amount of: 3682
Credit Withdrawl approved from J in the amount of: 99458
Account Deposit approved from Y in the amount of: 36042
Account Withdrawl approved from I in the amount of: 50994
Credit Withdrawl approved from B in the amount of: 79053
Credit Transfer Between X and C was Approved: 277
Account Withdrawl approved from R in the amount of: 80164
Account Withdrawl approved from W in the amount of: 28344
Credit Deposit approved from Z in the amount of: 122736
Account Withdrawl approved from A in the amount of: 92706
Credit Withdrawl approved from C in the amount of: 78692
Credit Withdrawl approved from R in the amount of: 85952
Credit Withdrawl approved from Q in the amount of: 41087
Credit Deposit approved from B in the amount of: 55594
Account Deposit approved from D in the amount of: 1398542
Credit Withdrawl approved from X in the amount of: 15673
Credit Deposit approved from R in the amount of: 295
Credit Deposit approved from W in the amount of: 60196
Credit Transfer Between Y and A was Approved: 61679
Credit Transfer Between I and D was Approved: 337355
Account Withdrawl approved from B in the amount of: 51570
Credit Withdrawl approved from X in the amount of: 31401
Account Withdrawl approved from R in the amount of: 17653
Account Withdrawl approved from W in the amount of: 402
Credit Withdrawl approved from I in the amount of: 52751
Account Deposit approved from A in the amount of: 1082870
Account Withdrawl approved from D in the amount of: 42397
Credit Withdrawl approved from R in the amount of: 22784
Account Withdrawl approved from Y in the amount of: 93150
Credit Withdrawl approved from H in the amount of: 69322
Credit Deposit approved from I in the amount of: 246806
Account Withdrawl approved from Z in the amount of: 77202
Credit Withdrawl approved from A in the amount of: 26619
Account Deposit approved from B in the amount of: 448833
Credit Withdrawl approved from D in the amount of: 29529
Account Deposit approved from Q in the amount of: 1013689
Credit Transfer Between W and D was Approved: 138036
Credit Deposit approved from Y in the amount of: 91218
Credit Deposit approved from N in the amount of: 11726
Credit Transfer Between A and B was Approved: 46359
Credit Withdrawl approved from X in the amount of: 49576
Credit Withdrawl approved from T in the amount of: 77283
Credit Withdrawl approved from Q in the amount of: 92607
Credit Transfer Between J and A was Approved: 535517
Account Withdrawl approved from W in the amount of: 19311
Credit Deposit approved from I in the amount of: 346753
Account Deposit approved from B in the amount of: 458883
Account Withdrawl approved from C in the amount of: 62196
Credit Deposit approved from R in the amount of: 1809
Account Withdrawl approved from T in the amount of: 52909
Credit Withdrawl approved from Q in the amount of: 17487
Credit Withdrawl approved from W in the amount of: 64025
Credit Deposit approved from Y in the amount of: 28542
Credit Deposit approved from H in the amount of: 9124
Credit Deposit approved from I in the amount of: 373738
Credit Deposit approved from N in the amount of: 139473
Account Deposit approved from A in the amount of: 38193
Account Withdrawl approved from D in the amount of: 51742
Account Withdrawl approved from J in the amount of: 48639
Credit Withdrawl approved from W in the amount of: 46113
Account Withdrawl approved from Y in the amount of: 57051
Credit Deposit approved from I in the amount of: 62066
Account Deposit approved from N in the amount of: 115738
Credit Deposit approved from R in the amount of: 19043
Account Withdrawl approved from T in the amount of: 66685
Credit Deposit approved from J in the amount of: 7117
Credit Deposit approved from W in the amount of: 98961
Account Withdrawl approved from A in the amount of: 72981
Account Withdrawl approved from B in the amount of: 84666
Account Withdrawl approved from R in the amount of: 6187
Credit Deposit approved from T in the amount of: 298591
Credit Deposit approved from W in the amount of: 38898
Credit Transfer Between I and A was Approved: 237654
Account Deposit approved from Z in the amount of: 35157
Account Deposit Denied from N due to lack of funds
Account Deposit approved from A in the amount of: 158704
Credit Deposit approved from B in the amount of: 16747
Account Withdrawl approved from R in the amount of: 45986
Credit Deposit approved from N in the amount of: 45466
Credit Withdrawl approved from V in the amount of: 88309
Credit Deposit approved from B in the amount of: 22426
Account Withdrawl approved from C in the amount of: 32626
Account Withdrawl approved from X in the amount of: 59731
Credit Withdrawl approved from R in the amount of: 86704
Credit Deposit approved from Q in the amount of: 66726
Account Withdrawl approved from W in the amount of: 12950
Credit Transfer Between Y and B was Approved: 159922
Credit Transfer Between H and C was Approved: 44618
Credit Transfer Between Z and D was Approved: 17481
Credit Deposit approved from V in the amount of: 50782
Account Deposit approved from C in the amount of: 947525
Account Withdrawl approved from X in the amount of: 64201
Credit Transfer Between R and A was Approved: 7606
Credit Deposit approved from W in the amount of: 42832
Credit Withdrawl approved from H in the amount of: 63059
Credit Deposit approved from I in the amount of: 104942
Account Withdrawl approved from Z in the amount of: 26914
Account Withdrawl approved from X in the amount of: 33871
Credit Withdrawl approved from T in the amount of: 45127
Credit Withdrawl approved from I in the amount of: 18901
Account Deposit approved from B in the amount of: 164412
Credit Withdrawl approved from D in the amount of: 75276
Credit Transfer Between R and B was Approved: 3247
Credit Withdrawl approved from T in the amount of: 70633
Account Withdrawl approved from W in the amount of: 37348
Credit Transfer Between Y and C was Approved: 99368
Account Withdrawl approved from H in the amount of: 1774
Credit Transfer Between I and A was Approved: 54097
Credit Deposit approved from N in the amount of: 69000
Credit Deposit approved from V in the amount of: 147637
Credit Withdrawl approved from B in the amount of: 97973
Credit Transfer Between C and B was Approved: 5556
Credit Deposit approved from X in the amount of: 38935
Credit Withdrawl approved from R in the amount of: 35441
Credit Transfer Between T and C was Approved: 25545
Credit Transfer Between Q and A was Approved: 37183
Account Withdrawl approved from W in the amount of: 68799
Credit Withdrawl approved from H in the amount of: 33874
Account Withdrawl approved from I in the amount of: 70755
Credit Deposit approved from Z in the amount of: 234325
Credit Transfer Between N and B was Approved: 76579
Credit Transfer Between V and C was Approved: 318835
Credit Deposit approved from X in the amount of: 16890
Account Withdrawl approved from A in the amount of: 2204
Credit Transfer Between X and B was Approved: 122530
Account Withdrawl approved from R in the amount of: 36591
Account Withdrawl approved from Q in the amount of: 68777
Account Withdrawl approved from W in the amount of: 43421
Credit Deposit approved from N in the amount of: 86597
Account Deposit approved from V in the amount of: 568413
Credit Withdrawl approved from R in the amount of: 44805
Account Withdrawl approved from Q in the amount of: 75350
Account Withdrawl approved from W in the amount of: 81137
Credit Transfer Between I and D was Approved: 155818
Account Transfer Between Z and C was Denied
Account Transfer Between N and A was Approved: 0
Credit Withdrawl approved from C in the amount of: 61999
Credit Deposit approved from Q in the amount of: 133150
Credit Transfer Between W and B was Approved: 21488
Credit Withdrawl approved from Y in the amount of: 23321
Credit Withdrawl approved from Z in the amount of: 92294
Credit Withdrawl approved from V in the amount of: 23149
Account Deposit approved from A in the amount of: 708290
Credit Deposit approved from B in the amount of: 37580
Account Withdrawl approved from D in the amount of: 87883
Credit Withdrawl approved from X in the amount of: 65390
Account Withdrawl approved from R in the amount of: 39445
Credit Deposit approved from T in the amount of: 230709
Credit Deposit approved from Y in the amount of: 106590
Credit Withdrawl approved from H in the amount of: 1615
Account Deposit approved from I in the amount of: 1258600
Account Transfer Between Z and C was Approved: 0
Account Transfer Between N and D was Denied
Credit Deposit approved from V in the amount of: 82053
Credit Deposit approved from A in the amount of: 3614
Credit Withdrawl approved from C in the amount of: 29280
Account Withdrawl approved from X in the amount of: 91520
Account Withdrawl approved from Q in the amount of: 31579
Credit Deposit approved from W in the amount of: 183619
Account Withdrawl approved from Y in the amount of: 42365
Credit Withdrawl approved from H in the amount of: 85729
Credit Withdrawl approved from Z in the amount of: 49224
Account Withdrawl approved from N in the amount of: 74641
Credit Transfer Between V and A was Approved: 363614
Credit Withdrawl approved from A in the amount of: 27979
Credit Withdrawl approved from C in the amount of: 15226
Credit Transfer Between R and B was Approved: 4923
Account Withdrawl approved from Q in the amount of: 29773
Account Withdrawl approved from J in the amount of: 80974
Credit Transfer Between W and B was Approved: 109889
Account Withdrawl approved from Y in the amount of: 1591
Account Withdrawl approved from H in the amount of: 48249
Account Withdrawl approved from Z in the amount of: 56701
Credit Deposit approved from N in the amount of: 90326
Credit Withdrawl approved from V in the amount of: 70564
Account Deposit approved from A in the amount of: 951045
Credit Transfer Between B and C was Approved: 43050
Credit Transfer Between C and B was Approved: 105463
Credit Withdrawl approved from D in the amount of: 54436
Credit Withdrawl approved from R in the amount of: 19455
Credit Deposit approved from Y in the amount of: 55750
Account Withdrawl approved from I in the amount of: 60537
Credit Transfer Between Z and D was Approved: 389299
Credit Withdrawl approved from N in the amount of: 68118
Credit Deposit Denied from V due to lack of funds
Credit Transfer Between A and C was Approved: 55686
Credit Deposit approved from B in the amount of: 103123
Account Deposit approved from C in the amount of: 1432707
Account Withdrawl approved from X in the amount of: 11631
Account Withdrawl approved from R in the amount of: 37512
Account Withdrawl approved from Y in the amount of: 33478
Credit Deposit Denied from Z due to lack of funds
Account Withdrawl approved from V in the amount of: 60341
Credit Withdrawl approved from C in the amount of: 33527
Credit Deposit approved from X in the amount of: 56807
Credit Deposit approved from R in the amount of: 4466
Credit Withdrawl approved from Q in the amount of: 32767
Credit Deposit approved from W in the amount of: 187825
Credit Withdrawl approved from Y in the amount of: 29257
Account Withdrawl approved from I in the amount of: 39933
Account Withdrawl approved from Z in the amount of: 61757
Account Deposit approved from N in the amount of: 491110
Account Transfer Between V and C was Approved: 0
Credit Withdrawl approved from A in the amount of: 25111
Account Deposit approved from B in the amount of: 169912
Account Withdrawl approved from X in the amount of: 62051
Credit Deposit approved from W in the amount of: 42553
Credit Transfer Between H and B was Approved: 153132
Account Withdrawl approved from I in the amount of: 87237
Credit Transfer Between N and A was Approved: 112010
Account Withdrawl approved from V in the amount of: 97786
Credit Deposit approved from A in the amount of: 8495
Account Withdrawl approved from B in the amount of: 1761
Credit Deposit approved from X in the amount of: 116675
Credit Deposit approved from R in the amount of: 3111
Account Withdrawl approved from T in the amount of: 33156
Credit Transfer Between Y and D was Approved: 138571
Credit Transfer Between I and C was Approved: 29045
Account Withdrawl approved from Z in the amount of: 25497
Account Withdrawl approved from N in the amount of: 85199
Account Withdrawl approved from V in the amount of: 70637
Credit Deposit approved from A in the amount of: 5267
Credit Deposit approved from R in the amount of: 2859
Credit Withdrawl approved from Q in the amount of: 1454
Credit Deposit approved from W in the amount of: 36112
Credit Withdrawl approved from Z in the amount of: 98612
Credit Deposit approved from V in the amount of: 56001
Account Withdrawl approved from A in the amount of: 80897
Credit Withdrawl approved from C in the amount of: 531
Credit Withdrawl approved from D in the amount of: 96775
Account Withdrawl approved from R in the amount of: 8477
Account Withdrawl approved from T in the amount of: 6341
Account Withdrawl approved from J in the amount of: 85962
Credit Withdrawl approved from Y in the amount of: 18111
Credit Transfer Between N and D was Denied
Credit Deposit approved from R in the amount of: 4345
Account Withdrawl approved from W in the amount of: 53419
Account Withdrawl approved from B in the amount of: 65394
Account Withdrawl approved from C in the amount of: 48086
Account Withdrawl approved from X in the amount of: 90143
Account Withdrawl approved from Q in the amount of: 31566
Credit Withdrawl approved from Y in the amount of: 2609
Account Withdrawl approved from Z in the amount of: 51719
Account Withdrawl approved from N in the amount of: 96059
Credit Deposit approved from X in the amount of: 80129
Credit Transfer Between R and A was Approved: 8361
Account Withdrawl approved from T in the amount of: 40591
Credit Deposit approved from Y in the amount of: 14391
Credit Withdrawl approved from H in the amount of: 90854
Credit Deposit approved from I in the amount of: 147545
Credit Transfer Between Z and D was Approved: 108925
Account Deposit approved from V in the amount of: 1700472
Credit Transfer Between A and D was Approved: 3857
Credit Deposit approved from B in the amount of: 143412
Credit Withdrawl approved from X in the amount of: 94248
Account Withdrawl approved from T in the amount of: 87585
Credit Withdrawl approved from I in the amount of: 75695
Credit Withdrawl approved from Z in the amount of: 56762
Credit Deposit approved from N in the amount of: 23313
Account Withdrawl approved from B in the amount of: 7637
Account Withdrawl approved from D in the amount of: 79054
Credit Transfer Between X and B was Approved: 52936
Credit Deposit approved from R in the amount of: 15220
Account Withdrawl approved from Q in the amount of: 45780
Account Withdrawl approved from J in the amount of: 64902
Account Withdrawl approved from H in the amount of: 49253
Account Withdrawl approved from Z in the amount of: 15314
Account Transfer Between N and B was Approved: 0
Account Transfer Between V and D was Approved: 0
Account Deposit approved from D in the amount of: 3604006
Account Withdrawl approved from Q in the amount of: 79959
Credit Withdrawl approved from J in the amount of: 77022
Account Withdrawl approved from I in the amount of: 96983
Credit Withdrawl approved from N in the amount of: 78092
Account Transfer Between V and A was Denied
Credit Deposit approved from X in the amount of: 126459
Account Deposit approved from R in the amount of: 113394
Credit Withdrawl approved from T in the amount of: 40147
Credit Deposit approved from Y in the amount of: 32836
Account Withdrawl approved from N in the amount of: 86430
Credit Deposit approved from V in the amount of: 390094
Account Withdrawl approved from B in the amount of: 48641
Account Withdrawl approved from C in the amount of: 41882
Credit Deposit approved from Q in the amount of: 178203
Account Withdrawl approved from J in the amount of: 8320
Account Withdrawl approved from W in the amount of: 36740
Credit Deposit approved from Y in the amount of: 45534
Credit Withdrawl approved from I in the amount of: 91784
Credit Withdrawl approved from N in the amount of: 36914
Account Deposit approved from A in the amount of: 1282758
Credit Transfer Between B and A was Approved: 152277
Account Withdrawl approved from C in the amount of: 94522
Account Deposit approved from X in the amount of: 749555
Credit Withdrawl approved from R in the amount of: 98880
Credit Deposit approved from Q in the amount of: 170063
Account Withdrawl approved from Y in the amount of: 81344
Credit Withdrawl approved from H in the amount of: 25399
Credit Transfer Between Z and B was Denied
Credit Withdrawl approved from N in the amount of: 65274
Account Transfer Between V and B was Denied
Account Withdrawl approved from B in the amount of: 19781
Credit Withdrawl approved from R in the amount of: 50592
Credit Deposit approved from T in the amount of: 201911
Credit Withdrawl approved from J in the amount of: 77791
Credit Withdrawl approved from Y in the amount of: 41396
Credit Transfer Between H and D was Approved: 37139
Account Deposit approved from N in the amount of: 236197
Credit Withdrawl approved from V in the amount of: 97502
Account Withdrawl approved from B in the amount of: 8933
Credit Withdrawl approved from R in the amount of: 71529
Account Withdrawl approved from W in the amount of: 93396
Account Withdrawl approved from Y in the amount of: 98814
Credit Withdrawl approved from I in the amount of: 42620
Credit Transfer Between N and A was Approved: 68010
Account Withdrawl approved from D in the amount of: 5790
Account Withdrawl approved from X in the amount of: 27573
Account Deposit approved from R in the amount of: 58785
Account Withdrawl approved from J in the amount of: 77905
Account Withdrawl approved from W in the amount of: 3598
Credit Withdrawl approved from Y in the amount of: 74360
Credit Withdrawl approved from H in the amount of: 50786
Credit Withdrawl approved from I in the amount of: 23451
Account Transfer Between N and C was Denied
Account Withdrawl approved from V in the amount of: 10095
Account Transfer Between L and B was Approved: 0
Credit Deposit approved from B in the amount of: 146749
Account Withdrawl approved from C in the amount of: 18894
Account Withdrawl approved from X in the amount of: 99145
Account Deposit approved from T in the amount of: 298441
Account Deposit approved from Q in the amount of: 31353
Credit Withdrawl approved from I in the amount of: 82948
Credit Transfer Between V and B was Approved: 822280
Credit Withdrawl approved from L in the amount of: 60189
Account Withdrawl approved from C in the amount of: 73637
Credit Withdrawl approved from T in the amount of: 60395
Account Withdrawl approved from Q in the amount of: 45186
Account Withdrawl approved from Z in the amount of: 35531
Account Transfer Between N and B was Denied
Account Transfer Between V and C was Denied
Credit Withdrawl approved from L in the amount of: 47870
Account Deposit approved from A in the amount of: 885529
Credit Withdrawl approved from C in the amount of: 73186
Credit Deposit approved from Q in the amount of: 67272
Credit Withdrawl approved from W in the amount of: 47611
Credit Deposit approved from Y in the amount of: 58812
Account Withdrawl approved from I in the amount of: 21377
Account Withdrawl approved from Z in the amount of: 31474
Account Deposit approved from L in the amount of: 2094541
Account Deposit approved from A in the amount of: 437879
Account Deposit approved from B in the amount of: 644003
Credit Withdrawl approved from D in the amount of: 8864
Account Withdrawl approved from X in the amount of: 64690
Account Deposit approved from R in the amount of: 93824
Credit Transfer Between Q and B was Approved: 99227
Account Withdrawl approved from W in the amount of: 25932
Credit Withdrawl approved from Y in the amount of: 16841
Account Withdrawl approved from I in the amount of: 51200
Credit Withdrawl approved from N in the amount of: 10724
Account Deposit approved from L in the amount of: 258900
Account Deposit approved from A in the amount of: 481838
Account Withdrawl approved from C in the amount of: 59305
Account Withdrawl approved from Y in the amount of: 82134
Credit Withdrawl approved from I in the amount of: 44465
Credit Transfer Between Z and A was Denied
Account Withdrawl approved from V in the amount of: 53407
Account Withdrawl approved from L in the amount of: 17034
Account Deposit approved from B in the amount of: 552492
Account Withdrawl approved from X in the amount of: 8552
Credit Transfer Between T and B was Approved: 300032
Credit Transfer Between W and B was Approved: 81383
Credit Transfer Between Y and C was Approved: 68512
Credit Withdrawl approved from H in the amount of: 13708
Account Withdrawl approved from Z in the amount of: 18183
Credit Deposit approved from N in the amount of: 89360
Credit Deposit approved from L in the amount of: 412147
Credit Withdrawl approved from A in the amount of: 92965
Account Deposit approved from B in the amount of: 365007
Credit Withdrawl approved from X in the amount of: 69090
Credit Withdrawl approved from R in the amount of: 16209
Credit Withdrawl approved from Q in the amount of: 41661
Credit Withdrawl approved from W in the amount of: 44443
Account Deposit approved from H in the amount of: 38057
Credit Deposit approved from I in the amount of: 305889
Credit Transfer Between A and D was Approved: 35869
Credit Transfer Between B and C was Approved: 159319
Account Withdrawl approved from D in the amount of: 17688
Credit Deposit approved from R in the amount of: 18237
Account Deposit approved from T in the amount of: 22123
Credit Deposit approved from Q in the amount of: 86505
Credit Withdrawl approved from N in the amount of: 68692
Credit Withdrawl approved from L in the amount of: 41785
Account Withdrawl approved from X in the amount of: 82595
Credit Deposit approved from R in the amount of: 4103
Credit Deposit approved from Q in the amount of: 17502
Credit Transfer Between W and C was Approved: 105164
Credit Transfer Between H and D was Approved: 35177
Account Withdrawl approved from I in the amount of: 3143
Credit Withdrawl approved from Z in the amount of: 44431
Credit Withdrawl approved from B in the amount of: 50976
Account Deposit approved from C in the amount of: 425547
Account Withdrawl approved from X in the amount of: 15329
Account Withdrawl approved from R in the amount of: 99899
Credit Withdrawl approved from T in the amount of: 61390
Credit Transfer Between H and A was Approved: 41765
Credit Withdrawl approved from Z in the amount of: 2353
Account Withdrawl approved from N in the amount of: 77214
Credit Deposit approved from X in the amount of: 77425
Credit Deposit approved from R in the amount of: 3389
Account Withdrawl approved from T in the amount of: 5173
Account Deposit approved from Q in the amount of: 805917
Credit Transfer Between H and D was Approved: 11239
Credit Transfer Between I and A was Approved: 262780
Credit Withdrawl approved from Z in the amount of: 24802
Account Transfer Between N and A was Denied
Account Withdrawl approved from L in the amount of: 3077
Account Deposit approved from A in the amount of: 717763
Account Deposit approved from B in the amount of: 271407
Credit Transfer Between R and D was Approved: 6142
Credit Withdrawl approved from T in the amount of: 86215
Account Withdrawl approved from Q in the amount of: 48896
Account Transfer Between Y and C was Approved: 0
Account Withdrawl approved from N in the amount of: 39337
Account Withdrawl approved from V in the amount of: 82960
Credit Deposit approved from T in the amount of: 150851
Credit Transfer Between Y and C was Approved: 49964
Account Withdrawl approved from Z in the amount of: 79225
Credit Deposit approved from N in the amount of: 70732
Account Deposit approved from V in the amount of: 151825
Account Withdrawl approved from B in the amount of: 92277
Credit Deposit approved from C in the amount of: 260442
Credit Transfer Between X and D was Approved: 213753
Credit Transfer Between R and A was Approved: 2531
Account Withdrawl approved from J in the amount of: 26305
Account Withdrawl approved from W in the amount of: 7705
Account Withdrawl approved from H in the amount of: 47526
Credit Transfer Between I and A was Approved: 138152
Credit Deposit approved from N in the amount of: 22540
Credit Withdrawl approved from L in the amount of: 90500
Account Withdrawl approved from A in the amount of: 38033
Credit Withdrawl approved from T in the amount of: 82868
Account Deposit approved from W in the amount of: 133572
Credit Deposit approved from Y in the amount of: 27599
Credit Withdrawl approved from I in the amount of: 47373
Credit Deposit approved from Z in the amount of: 1337
Credit Transfer Between N and B was Approved: 150280
Credit Transfer Between L and C was Approved: 964360
Account Deposit approved from C in the amount of: 320504
Credit Transfer Between R and A was Approved: 15862
Account Withdrawl approved from Q in the amount of: 65385
Credit Withdrawl approved from J in the amount of: 44443
Credit Withdrawl approved from H in the amount of: 81639
Account Deposit approved from N in the amount of: 93116
Credit Deposit approved from C in the amount of: 18933
Account Withdrawl approved from X in the amount of: 89881
Credit Transfer Between R and B was Approved: 9033
Credit Withdrawl approved from W in the amount of: 24579
Credit Transfer Between Y and C was Approved: 37813
Credit Withdrawl approved from I in the amount of: 8914
Credit Withdrawl approved from Z in the amount of: 17541
Credit Deposit approved from N in the amount of: 41219
Account Deposit Denied from L due to lack of funds
Account Withdrawl approved from C in the amount of: 78588
Account Withdrawl approved from X in the amount of: 64165
Account Withdrawl approved from R in the amount of: 58919
Credit Withdrawl approved from Q in the amount of: 1537
Credit Transfer Between H and C was Approved: 112293
Credit Deposit approved from I in the amount of: 247311
Account Withdrawl approved from N in the amount of: 85343
Credit Deposit Denied from L due to lack of funds
Account Withdrawl approved from A in the amount of: 74294
Credit Deposit approved from B in the amount of: 59099
Account Deposit approved from C in the amount of: 1834346
Account Withdrawl approved from R in the amount of: 75269
Credit Transfer Between T and C was Approved: 214155
Account Withdrawl approved from J in the amount of: 37999
Credit Deposit approved from I in the amount of: 309386
Credit Transfer Between Z and D was Approved: 19971
Account Withdrawl approved from N in the amount of: 43171
Account Withdrawl approved from C in the amount of: 24474
Credit Withdrawl approved from D in the amount of: 4411
Account Withdrawl approved from X in the amount of: 2335
Credit Withdrawl approved from R in the amount of: 71300
Account Withdrawl approved from J in the amount of: 84953
Account Withdrawl approved from N in the amount of: 15308
Credit Deposit approved from A in the amount of: 23223
Credit Withdrawl approved from B in the amount of: 54262
Account Withdrawl approved from C in the amount of: 39945
Account Withdrawl approved from X in the amount of: 80052
Credit Transfer Between T and B was Approved: 99718
Credit Deposit approved from W in the amount of: 2694
Credit Deposit approved from N in the amount of: 71681
Account Transfer Between L and A was Approved: 0
Credit Deposit approved from B in the amount of: 121830
Credit Withdrawl approved from X in the amount of: 1276
Account Withdrawl approved from R in the amount of: 51349
Account Withdrawl approved from T in the amount of: 73695
Credit Deposit approved from Q in the amount of: 99840
Credit Withdrawl approved from J in the amount of: 65577
Credit Withdrawl approved from Y in the amount of: 71165
Account Withdrawl approved from Z in the amount of: 26475
Credit Withdrawl approved from V in the amount of: 33209
Credit Withdrawl approved from L in the amount of: 88863
Credit Withdrawl approved from B in the amount of: 9820
Account Withdrawl approved from C in the amount of: 7512
Account Withdrawl approved from D in the amount of: 24469
Account Withdrawl approved from X in the amount of: 72212
Account Withdrawl approved from J in the amount of: 69901
Account Withdrawl approved from I in the amount of: 41346
Credit Deposit approved from Z in the amount of: 63689
Account Transfer Between N and C was Approved: 0
Credit Transfer Between L and D was Denied
Account Withdrawl approved from A in the amount of: 61277
Account Withdrawl approved from B in the amount of: 72978
Account Withdrawl approved from D in the amount of: 2014
Credit Withdrawl approved from R in the amount of: 86845
Credit Withdrawl approved from J in the amount of: 72789
Credit Withdrawl approved from W in the amount of: 94778
Credit Withdrawl approved from Z in the amount of: 75908
Account Withdrawl approved from V in the amount of: 96793
Account Withdrawl approved from B in the amount of: 29517
Credit Transfer Between C and B was Approved: 351085
Credit Deposit approved from W in the amount of: 157193
Credit Deposit approved from Y in the amount of: 81813
Credit Transfer Between I and A was Approved: 276260
Credit Deposit approved from N in the amount of: 74282
Credit Transfer Between V and B was Denied
Account Deposit approved from R in the amount of: 7570
Account Deposit approved from W in the amount of: 91534
Credit Withdrawl approved from I in the amount of: 93908
Credit Deposit approved from N in the amount of: 1781
Credit Withdrawl approved from V in the amount of: 35575
Account Deposit approved from L in the amount of: 2256886
Account Deposit approved from B in the amount of: 797842
Credit Withdrawl approved from D in the amount of: 10596
Credit Deposit approved from X in the amount of: 18985
Credit Withdrawl approved from R in the amount of: 66277
Account Withdrawl approved from W in the amount of: 87544
Credit Transfer Between Y and B was Approved: 99633
